college_img,college_name,college_loc,college_course,college_fees,Open,AllIndia,Minority
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3596/2020/9/4/Campus-View,"PES College of Engineering, Aurangabad","Aurangabad, MaharashtraCourses &amp;",BE Civil Engineering,,22.22,18,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2787/2018/10/12/Campus,"Theem College of Engineering, Thane","Maan, Maharashtra",BE Civil Engineering,2 50 000,21.83,17.38,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2021/2019/4/5/Campus,"ABMSP's Anantrao Pawar College of Engineering and Research, Pune","Pune, Maharashtra",BE Civil Engineering,,43.63,39.36,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/5082/2018/10/6/Campus,"Adarsh Institute of Technology and Research Center, Sangli","Khambale Bhalvani, MaharashtraCourses &amp;",B.Tech Civil Engineering,,51.28,47.82,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4362/2019/1/8/Campus,"Government College of Engineering, Chandrapur","Chandrapur, Maharashtra",BE Civil Engineering,,91.55,87.51,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3795/2019/3/23/College,"GS Mandal's Marathwada Institute of Technology, Aurangabad","Aurangabad, Maharashtra",BE Civil Engineering,308 000,88.69,84.96,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/17672/2018/12/4/Campus,"GH Raisoni Institute of Engineering and Technology, Nagpur","Nagpur, Maharashtra",BE Civil Engineering,,56.23,52.32,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3320/2019/3/18/Campus,"SVPM's College of Engineering, Pune","Pune, Maharashtra",BE Civil Engineering,256 404,47,42.96,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2622/2019/3/20/College,"Viva Institute of Technology, Thane","Thane, Maharashtra",BE Civil Engineering,244 000,54,50.91,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3534/2019/4/1/Campus,"Pillais HOC College of Engineering and Technology, Rasayani","Rasayani, Maharashtra",BE Civil Engineering,392 160,66.79,62.97,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3282/2019/3/23/Campus,"Sandip Institute of Engineering and Management, Nashik","Nashik, Maharashtra",BE Civil Engineering,,36,32.91,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3578/2020/9/5/Campus-View,"Padmabhooshan Vasantdada Patil Institute of Technology, Pune","Pune, Maharashtra",BE Civil Engineering,,70.92,64.29,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4801/2019/3/22/Building,"Bharati Vidyapeeth's College of Engineering, Kolhapur","Kolhapur, Maharashtra",B.Tech Civil Engineering,288 000,81,77.89,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2003/2018/7/25/GH-Raisoni-Academy-of-Engineering-and-Technology-Nagpur-campus2.jpg,"GH Raisoni Academy of Engineering and Technology, Nagpur","Nagpur, Maharashtra",BE Civil Engineering,420 000,57.28,53.82,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3073/2019/3/27/Campus,"Sinhgad Institute of Technology and Science, Narhe","Pune, Maharashtra",BE Civil Engineering,,66.35,30.49,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3659/2019/3/6/Campus,"RMD Sinhgad School of Engineering, Warje","Pune, Maharashtra  FeesCutoff",BE Civil Engineering,,65.97,51.99,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/23643/2020/8/17/Campus,"MAEER's MIT College of Railway Engineering and Research, Barshi","Barshi, Maharashtra",B.Tech Civil Engineering,279 624,64.63,30.44,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3692/2018/9/19/College,"Nagnathappa Halge College of Engineering, Beed","Parli, Maharashtra",BE Civil Engineering,,64.08,22.97,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3601/2018/10/16/Campus,"PR Pote College of Engineering and Management, Amravati","Amravati, MaharashtraCourses &amp;",BE Civil Engineering,400 000,63.68,24.48,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4084/2019/3/22/Campus,"KDK College of Engineering, Nagpur","Nagpur, Maharashtra",BE Civil Engineering,400 000,59.68,55.23,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4461/2019/3/27/College,"GH Raisoni Institute of Engineering and Technology, Pune","Pune, Maharashtra",BE Civil Engineering,,58.07,54.17,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4545/2018/10/2/Campus,"Dr JJ Magdum College of Engineering, Jaysingpur","Jaysingpur, Maharashtra  FeesCutoff",BE Civil Engineering,,56.74,50.26,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3129/2018/9/21/Campus,"Shri Jaykumar Rawal Institute of Technology, Dondaicha","Dondaicha, Maharashtra",B.Tech Civil Engineering,,51.73,31.42,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3782/2019/2/21/Campus,"Matoshri College of Engineering and Research Centre, Nashik","Nashik, Maharashtra",BE Civil Engineering,,49.94,49.56,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2538/2019/1/16/Campus,"Shram Sadhana Bombay Trust's College of Engineering and Technology, Jalgaon","Jalgaon, Maharashtra",BE Civil Engineering,277 530,49.91,78.81,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3897/2019/4/2/Campus,"MS Bidve Engineering College, Latur","Latur, Maharashtra",B.Tech Civil Engineering,323 804,36.01,67.49,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8785/2018/9/25/Campus,"Bharat College of Engineering, Thane","Thane, MaharashtraCourses &amp;",BE Civil Engineering,,33.36,62.56,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2008/2019/3/13/College,"DY Patil School of Engineering Academy, Ambi","Talegaon Dabhade, Maharashtra",BE Civil Engineering,260 000,76.17,57.13,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2857/2019/3/26/Campus-View,"College of Engineering, Pandharpur","Kondharki, Maharashtra  Fees",BE Civil Engineering,360 000,65.68,50.29,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1991/2019/3/29/College,"Mahatma Basaweshwar Education Society's College of Engineering, Ambajogai","Ambajogai, Maharashtra",BE Civil Engineering,303 924,54.68,32.28,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/23641/2019/6/18/Campus-View,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule","Dhule, Maharashtra  FeesCutoff",B.Tech Civil Engineering,,57.07,31.51,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1983/2019/3/23/IT-Lab,"Nagesh Karajgi Orchid College of Engineering and Technology, Solapur","Hipparge, Maharashtra",BE Civil Engineering,341 661,56.74,82.73,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1969/2019/3/22/College,"RH Sapat College of Engineering, Management Studies and Research, Nashik","Nashik, Maharashtra",BE Civil Engineering,234 424,51.73,68.31,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8789/2019/3/14/Mechanical,"Chhatrapati Shivaji Maharaj Institute of Technology, Panvel","Panvel, MaharashtraCourses &amp;",BE Civil Engineering,,47.94,64.94,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2773/2018/9/26/Campus,"Trinity College of Engineering and Research, Pune","Yewalewadi, Maharashtra",BE Civil Engineering,368 320,48.91,59.24,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3484/2019/3/22/Campus,"Prof Ram Meghe Institute of Technology and Research, Badnera","Mhasala, Maharashtra",BE Civil Engineering,480 000,35.01,57.45,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3144/2019/3/22/College,"Sanjay Bhokare Group of Institutes, Miraj","Miraj, Maharashtra",B.Tech Civil Engineering,320 000,33.36,48.48,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3091/2020/9/3/Campus,"Siddhant College of Engineering, Pune","Sudumbre, Maharashtra",BE Civil Engineering,260 000,77.17,35.52,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4028/2018/10/5/Campus,"Karmaveer Bhaurao Patil College of Engineering, Satara","Satara, Maharashtra",B.Tech Civil Engineering,446 492,85.58,32.47,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/28998/2020/2/6/Campus,"GH Raisoni University, Amravati","Amravati, Maharashtra",B.Tech Civil Engineering,,57.31,32.24,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2759/2019/3/28/Campus,"Tulsiramji Gaikwad Patil College of Engineering and Technology, Nagpur","Mohgaon, MaharashtraCourses &amp;",BE Civil Engineering,360 000,18.69,31.3,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4930/2018/7/19/1-Ashokrao-Mane-Group-of-Institutions-Kolhapur-(11).jpg,"Ashokrao Mane Group of Institutions, Kolhapur","Vadgaon Kasba, Maharashtra",B.Tech Civil Engineering,278 000,17.7,30.84,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1996/2019/3/13/College,"JD College of Engineering and Management, Nagpur","Nagpur, Maharashtra",B.Tech Civil Engineering,,27.84,30.61,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3171/2018/10/12/Campus,"Shivajirao S Jondhle College of Engineering and Technology, Thane","Dombivli, MaharashtraCourses &amp;",BE Civil Engineering,338 000,25.82,25.12,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2010/2018/10/22/Campus,"Dr DY Patil School of Engineering and Technology, Pune","Pimpri-Chinchwad, Maharashtra  Fees",BE Civil Engineering,301 522,24.15,22.74,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/987/2019/7/9/Guest,"Gondwana University, Gadchiroli","Gadchiroli, Maharashtra",BE Civil Engineering,,19.47,20.62,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/5253/2018/8/28/Shri-Vithal-Education-and-Research-Institutes-College-of-Engineering-Solapur14.png,"Shri Vithal Education and Research Institute's College of Engineering, Solapur","Solapur, Maharashtra",BE Civil Engineering,350 000,19.95,19.48,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4086/2018/9/22/Campus,"KJ College of Engineering and Management Research, Pune","Yewalewadi, Maharashtra",BE Civil Engineering,366 000,18.96,21.65,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/23638/2020/8/17/Campus,"Gramin College of Engineering, Nanded","Nanded, Maharashtra",B.Tech Civil Engineering,,17.25,19.67,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4800/2018/9/27/Transport,"Bharati Vidyapeeth's College of Engineering, Lavale","Lavale, Maharashtra  FeesCutoff",BE Civil Engineering,375 864,71.07,81.66,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3887/2019/1/6/Campus,"Madhukarrao Pandav College of Engineering, Bhandara","Bhilewada, MaharashtraCourses &amp;",BE Civil Engineering,,16.58,18,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3145/2020/9/2/Campus,"Shreeyash College of Engineering and Technology, Aurangabad","Aurangabad, MaharashtraCourses &amp;",BE Civil Engineering,341 000,14.23,17.38,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3154/2019/1/7/Campus,"Shree Ramchandra College of Engineering, Pune","Pune, MaharashtraCourses &amp;",BE Civil Engineering,268 400,20,39.36,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4655/2018/10/3/Campus,"College of Engineering and Technology, North Maharashtra Knowledge City, Jalgaon","Jalgaon, Maharashtra",B.Tech Civil Engineering,,80.56,47.82,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2002/2019/3/23/College,"GH Raisoni Institute of Engineering and Management, Jalgaon","Jalgaon, MaharashtraCourses &amp;",BE Civil Engineering,322 600,28.52,31.42,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4866/2020/11/30/Campus-View,"Balaghat Engineering College, Latur","Ahmedpur, Maharashtra",BE Civil Engineering,,19.95,15.87,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4458/2019/4/1/Library,"GH Raisoni College of Engineering and Management, Amravati","Angangaon Bari, MaharashtraCourses &amp;",BE Civil Engineering,,52.82,26.32,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3107/2020/8/26/Campus,"Shri Shivaji Vidya Prasarak Sanstha's Bapusaheb Shivajirao Deore College of Engineering, Dhule","Dhule, Maharashtra",B.Tech Civil Engineering,360 000,18.96,37.06,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3571/2019/3/14/Campus,"Dr Vithalrao Vikhe Patil College of Engineering, Ahmednagar","Vilad, Maharashtra  FeesCutoff",BE Civil Engineering,,17.7,63.34,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4015/2019/3/15/Campus,"Kavikulguru Institute of Technology and Science, Nagpur","Parsoda, Maharashtra",BE Civil Engineering,412 000,27.48,55.82,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/5059/2018/10/6/Campus,"Agnihotri College of Engineering, Wardha","Wardha, Maharashtra",BE Civil Engineering,,25.28,33.25,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/5564/2016/9/5/shri-ram-(4).jpg,"Shri Ramdeobaba Kamla Nehru Engineering College, Nagpur","Nagpur, Maharashtra  Fees",BE Civil Engineering,485 000,24.51,20.81,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/7812/2020/8/4/Parking,"Priyadarshini Bhagwati College of Engineering, Nagpur","Nagpur, Maharashtra",BE Civil Engineering,,19.74,30.49,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8990/2020/7/24/Campus,"Trinity Academy of Engineering, Pune","Pune, MaharashtraCourses &amp;",BE Civil Engineering,323 080,19.59,51.99,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8792/2019/3/4/Yoga,"Dr DY Patil College of Engineering and Innovation, Pune","Talegaon Dabhade, Maharashtra",BE Civil Engineering,304 000,18.69,30.44,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1999/2020/11/27/ATM,"Dr Rajendra Gode Institute of Technology and Research, Amravati","Amravati, Maharashtra  FeesCutoff",BE Civil Engineering,416 004,17.52,22.97,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3410/2018/8/10/Rajiv-Gandhi-College-of-Engineering-and-Research-Nagpur-Lib.jpg,"Rajiv Gandhi College of Engineering and Research, Nagpur","Nagpur, Maharashtra",BE Civil Engineering,435 204,17.07,24.48,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3752/2019/3/5/Campus-view,"MET Institute of Engineering, Nashik","Nashik, Maharashtra",BE Civil Engineering,,16.85,31.42,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4547/2018/11/3/Campus,"Dr DY Patil Technical Campus, Pune","Pune, Maharashtra",BE Civil Engineering,280 000,14.32,15.87,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4876/2019/3/26/Campus,"Babasaheb Naik College of Engineering, Yavatmal","Pusad, Maharashtra",BE Civil Engineering,376 804,53.8,26.32,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4524/2018/9/25/College,"Dr Sau Kamaltai Gawai Institute of Engineering and Technology, Amravati","Amravati, MaharashtraCourses &amp;",BE Civil Engineering,,80.8,37.06,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2630/2019/3/18/College,"Vishwatmak Om Gurudev College of Engineering, Thane","Thane, Maharashtra",BE Civil Engineering,,79.6,63.34,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2571/2018/5/23/DNPCE-Nandurbar1.jpg,"DN Patel College of Engineering, Nandurbar","Shahada, Maharashtra",BE Civil Engineering,213 280,78.6,55.82,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4619/2020/8/11/Campus,"DY Patil Education Society's DY Patil Technical Campus, Kolhapur","Kolhapur, MaharashtraCourses &amp;",B.Tech Civil Engineering,167 180,74,33.25,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4549/2019/7/17/Campus,"Dr Babasaheb Ambedkar College of Engineering and Research, Nagpur","Nagpur, MaharashtraCourses &amp;",BE Civil Engineering,,73.9,20.81,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1967/2018/10/11/Campus,"SB Patil College of Engineering, Pune","Vangali, Maharashtra ReviewAdmissionsCourses &amp;",BE Civil Engineering,292 170,64.7,60.93,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3972/2020/9/8/Campus,"Alamuri Ratnamala Institute of Engineering and Technology, Thane","Thane, Maharashtra",BE Civil Engineering,,55.1,51.98,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3138/2020/9/2/Campus,"Shri Chhatrapati Shivaji Maharaj College of Engineering, Ahmednagar","Ahmednagar, MaharashtraCourses &amp;",BE Civil Engineering,,49.1,45.97,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3190/2019/3/25/College,"AG Patil Institute of Technology, Solapur","Solapur, MaharashtraCourses &amp;",B.Tech Civil Engineering,258 520,48.4,44.86,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3690/2019/4/1/Traditional,"Nagpur Institute of Technology, Nagpur","Mahurzari, Maharashtra",BE Civil Engineering,,43.3,39.79,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4532/2020/8/24/Parking,"Dr Daulatrao Aher College of Engineering, Karad","Karad, Maharashtra",BE Civil Engineering,337 020,28.5,24.95,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4945/2019/3/15/Campus,"Arvind Gavali College of Engineering, Satara","Satara, Maharashtra",B.Tech Civil Engineering,284 000,21,21.86,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/7123/2018/10/29/Campus,"Vidya Prasarini Sabha's College of Engineering and Technology, Lonavala","Lonavala, Maharashtra",BE Civil Engineering,240 000,19,18.53,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1950/2019/1/6/Campus,"VPMs Maharshi Parshuram College of Engineering, Ratnagiri","Velaneshwar, Maharashtra",BE Civil Engineering,252 800,75,71.65,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2541/2018/10/9/Campus,"Sanjeevan Engineering and Technology Institute, Kolhapur","Kolhapur, Maharashtra",BE Civil Engineering,319 400,18,17.89,0
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3183/2019/3/5/Campus,"Shatabdi Institute of Engineering and Research, Nashik","Agaskhind, MaharashtraCourses &amp;",BE Civil Engineering,219 156,20,21.36,0
